user_id,is_hoax,total_hoax,is_source_tweet,hashtags_count,retweet_count,favorite_count,mentions_count,user.tweets_count,user.verified,user.followers_count,user.friends_count,hasperiod,number_punct,negativewordcount,positivewordcount,sentimentscore,intensityscore
216110913,1,1,0,0,0,1,1,16342,0,1393,1152,0,1,0,2,1,0.0001
522403192,0,1,0,1,69,12,1,16346,0,2012,2135,2,13,0,0,0,0.0001
1588648170,1,1,0,0,0,1,2,16350,0,1254,1721,4,7,0,0,0,0.0001
24135393,1,1,0,0,0,0,1,16355,0,3453,133,0,3,0,1,0,0.0001
935779562,1,1,0,0,0,0,2,16363,0,364,341,0,2,0,0,0,0.0001
201971401,1,1,0,1,0,0,1,16367,0,1685,2001,0,3,0,0,0,0.0001
1430312354,1,1,0,0,0,0,2,16376,0,536,507,1,5,0,0,0,0.0001
517295675,0,1,0,0,0,1,2,16379,0,2180,1401,1,4,0,0,0,0.0001
20751477,1,1,0,0,0,0,1,16399,0,829,486,1,10,0,0,0,0.0001
289998339,1,7,1,0,300,132,0,115020,1,120035,2812,2,12,0,0,0,0.0001
119972954,0,15,0,1,83,34,1,246483,0,9717,1931,2,6,0,0,0,0.0001
18631010,0,2,1,1,187,135,0,32874,1,186633,214,2,5,0,0,0,0.0001
376565512,0,1,0,0,1,2,2,16439,0,238,166,3,6,0,0,0,0.0001
362255426,1,1,0,0,0,0,1,16441,0,1508,2002,1,4,0,0,-1,0.0001
92492429,1,1,0,1,0,0,3,16441,0,1025,1695,2,13,1,0,0,0.0001
1542767918,0,7,0,0,0,0,2,115126,0,4299,4596,1,2,0,0,0,0.0001
3015981726,1,1,0,1,0,0,3,16449,0,523,832,1,5,0,1,0,0.0001
77425319,0,2,0,0,0,0,3,32911,0,881,853,1,6,0,0,0,0.0001
17200400,1,1,0,0,2,7,1,16462,0,24467,221,3,14,0,0,0,0.0001
358265713,1,1,0,0,0,0,1,16465,0,301,602,3,3,0,0,0,0.0001
133024127,1,1,0,1,3,3,2,16470,0,1112,1781,0,3,1,0,0,0.0001
490097102,1,1,0,0,0,0,2,16471,0,905,504,3,4,1,0,0,0.0001
594343447,1,1,0,0,0,0,1,16479,0,2978,3232,1,1,0,0,0,0.0001
168468750,1,1,0,1,0,0,2,16480,0,4406,293,1,9,0,0,0,0.0001
848040139,1,2,0,0,0,0,2,32963,0,4864,4952,0,3,0,0,0,0.0001
169747186,1,1,0,0,1,0,2,16507,0,336,603,0,3,0,0,0,0.0001
376306456,1,1,0,2,0,0,1,16511,0,943,408,0,3,0,0,0,0.0001
218113799,1,1,0,1,0,0,1,16515,0,211,143,0,2,0,0,0,0.0001
25777686,1,1,0,1,0,0,1,16516,0,4892,1416,2,15,0,0,0,0.0001
220921868,1,1,0,0,0,0,2,16521,0,1422,2001,2,4,1,1,-1,0.0001
37629266,1,1,0,1,0,0,1,16524,0,1492,2002,1,9,0,0,0,0.0001
30470640,1,1,0,0,0,0,2,16542,0,928,1119,0,1,0,0,0,0.0001
2313836011,1,5,0,0,0,0,3,82711,0,1818,997,1,4,0,0,0,0.0001
2314930304,1,1,0,0,0,0,1,16543,0,528,520,1,2,0,0,0,0.0001
16631024,1,1,0,0,12,5,1,16544,0,831,1725,0,6,0,0,0,0.0001
26464926,1,1,0,0,0,1,1,16553,0,801,669,0,1,0,1,0,0.0001
138999399,1,2,0,1,2,0,1,33109,0,3651,1629,2,12,1,0,0,0.0001
110314533,1,3,0,0,0,0,2,49707,0,516,1901,1,3,0,0,0,0.0001
134905706,1,1,0,0,0,0,3,16570,0,2541,2390,0,1,0,0,0,0.0001
179342983,1,2,0,0,5,3,2,33149,0,6858,1142,0,5,1,1,0,0.0001
131063206,1,1,0,0,0,0,2,16582,0,7869,4298,0,5,0,0,0,0.0001
70215330,1,1,0,0,0,0,3,16585,0,2253,2395,1,7,0,0,0,0.0001
198276191,1,1,0,0,1,0,2,16588,0,1479,1963,6,8,0,0,0,0.0001
2405747680,1,1,0,0,0,1,2,16592,0,618,282,0,0,0,0,0,0.0001
52915212,1,3,0,1,1,1,2,49777,0,578,759,2,4,0,0,0,0.0001
14138785,1,7,1,1,232,74,0,116152,1,470595,488,2,16,0,0,0,0.0001
247679867,1,1,0,1,21,3,1,16597,1,61485,570,0,3,0,0,0,0.0001
5561562,1,1,0,0,0,0,1,16603,0,474,421,2,6,1,0,0,0.0001
1474118539,0,1,0,0,1,1,4,16608,0,533,453,1,3,0,0,0,0.0001
563147998,1,1,0,0,0,0,2,16615,0,198,553,0,2,0,0,0,0.0001
189471696,1,1,0,2,0,1,1,16628,0,171,236,2,4,1,0,-1,0.0001
1487580918,1,1,0,3,0,0,1,16632,0,1356,820,1,8,0,0,0,0.0001
35891132,1,1,0,1,0,0,1,16633,0,577,2000,1,6,1,0,0,0.0001
94212396,0,4,0,0,1,1,3,66540,0,1982,1899,2,10,0,0,0,0.0001
274651688,1,2,0,0,0,0,2,33273,0,4175,827,5,6,0,1,0,0.0001
23603440,1,2,0,0,0,0,4,33286,0,6439,4750,1,7,0,0,0,0.0001
82115310,1,1,0,3,2,0,1,16643,1,5863,931,1,9,0,0,0,0.0001
33172759,1,1,0,1,0,0,1,16647,0,785,1999,0,3,0,0,0,0.0001
48655691,1,2,0,1,0,0,2,33296,0,1024,131,2,9,0,1,0,0.0001
238413353,1,2,0,0,0,0,1,33309,0,1325,1861,0,2,0,0,0,0.0001
40142736,1,1,0,0,0,2,1,16655,0,1261,1414,3,4,0,0,0,0.0001
107072215,1,1,0,1,0,0,1,16659,0,4086,504,4,7,0,0,0,0.0001
94885717,1,1,0,0,0,0,2,16686,0,1896,2055,0,3,0,0,0,0.0001
74262274,1,1,0,0,0,1,2,16698,0,1127,668,0,0,0,0,0,0.0001
2434349067,1,1,0,0,0,0,1,16722,0,1988,402,1,8,0,0,0,0.0001
178288356,1,2,0,1,1,0,1,33456,0,6205,2760,1,6,0,0,0,0.0001
901266354,1,1,0,0,1,4,3,16733,0,870,609,0,0,0,0,0,0.0001
34404941,1,2,0,1,0,0,1,33529,0,5636,2824,2,6,1,0,0,0.0001
364132055,1,1,0,1,0,0,2,16767,0,692,541,1,5,1,0,0,0.0001
200700159,0,1,0,0,0,1,2,16769,0,228,231,2,7,0,0,0,0.0001
204310108,1,1,0,0,0,0,3,16770,0,460,1547,0,0,0,0,0,0.0001
54187750,1,1,0,0,0,0,1,16773,0,1106,1872,0,2,0,0,0,0.0001
328741255,1,3,0,0,1,2,2,50326,0,1704,534,1,6,0,0,0,0.0001
887340002,1,1,0,0,0,0,1,16779,0,651,578,2,2,0,1,0,0.0001
22487793,1,1,0,1,0,0,2,16789,0,281,244,7,10,0,0,0,0.0001
178026053,1,1,0,0,0,0,1,16800,0,726,1860,0,3,0,0,0,0.0001
18200615,0,1,0,0,1,1,1,16803,0,2929,2603,1,5,0,0,0,0.0001
166804265,0,1,0,2,1,1,3,16804,0,1051,1219,2,9,0,0,0,0.0001
110669963,1,1,0,0,0,0,1,16815,0,2050,556,0,4,0,1,-1,0.0001
38313366,1,1,0,0,1,2,1,16824,0,125,106,1,3,0,0,0,0.0001
21359504,1,1,0,0,8,1,3,16827,1,2367,821,2,8,0,0,0,0.0001
28101457,0,1,0,0,0,0,2,16837,0,320,266,1,2,0,0,0,0.0001
423690736,1,1,0,0,0,0,1,16838,0,206,94,0,4,0,0,0,0.0001
1080892105,1,1,0,0,0,0,1,16839,0,1249,1237,0,3,1,0,0,0.0001
96440634,1,1,0,0,0,0,2,16857,0,236,1414,0,0,0,0,0,0.0001
282133249,1,1,0,0,0,0,1,16863,0,453,566,0,0,0,0,0,0.0001
772326630,1,1,0,1,1,0,2,16865,0,1629,1163,3,8,0,0,0,0.0001
200540173,1,1,0,0,0,0,1,16865,0,1664,669,1,12,0,0,0,0.0001
56448271,1,1,0,1,0,0,2,16874,0,33252,10242,2,4,0,0,0,0.0001
227444145,1,2,0,1,0,0,1,33755,0,976,822,2,17,0,0,0,0.0001
1471170925,1,1,0,0,0,0,1,16881,0,1417,481,0,2,0,0,-1,0.0001
17863472,1,1,0,0,1,2,2,16887,0,743,1216,1,1,0,0,0,0.0001
108352527,1,1,1,1,188,58,0,16890,1,74687,2067,0,4,0,0,0,0.0001
18251461,0,1,0,0,0,0,2,16900,0,198,426,0,1,0,0,0,0.0001
306567446,1,1,0,0,0,2,1,16902,0,136040,550,0,0,0,0,0,0.0001
16151138,0,3,0,0,0,0,1,50711,0,2162,1549,1,4,0,0,0,0.0001
540339784,1,1,0,0,0,3,1,16904,0,628,447,0,1,0,0,0,0.0001
2334913614,1,1,0,0,0,0,2,16905,0,2500,2197,0,2,0,0,-1,0.0001
23685368,1,1,0,0,0,0,3,16905,0,1565,1633,0,0,0,0,0,0.0001
28838984,1,1,0,0,1,0,1,16909,0,156,672,0,1,0,0,0,0.0001
74628309,1,1,0,0,0,0,1,16925,0,249,679,1,5,0,0,0,0.0001
349784771,1,1,0,0,0,0,2,16928,0,479,2001,1,8,0,0,0,0.0001
1169961348,1,3,0,0,0,0,2,50787,0,5348,2026,0,3,0,0,0,0.0001
48475969,1,1,0,2,9,3,1,16942,0,904,632,1,12,0,0,0,0.0001
155960966,1,1,0,0,0,0,2,16951,0,462,940,1,1,0,0,-1,0.0001
49582123,1,3,0,0,0,0,1,50869,0,30845,11852,1,5,0,0,0,0.0001
393771226,0,1,0,0,1,1,2,16959,0,696,1401,2,7,0,0,0,0.0001
60967581,1,1,0,0,1,0,1,16979,0,201,100,1,12,0,0,0,0.0001
75977801,1,1,0,3,0,0,3,16984,0,362,435,1,13,0,0,0,0.0001
349445673,1,2,0,1,0,1,1,33982,0,911,1180,0,2,0,0,0,0.0001
196988110,1,1,0,1,1,2,1,16998,0,743,202,2,9,0,0,0,0.0001
15486163,1,1,0,0,2,3,1,16999,0,3117,1921,4,11,0,0,0,0.0001
84386050,1,1,0,0,0,0,5,17000,0,733,1963,1,5,0,0,0,0.0001
79652576,1,1,0,0,0,0,2,17019,0,382,433,2,13,0,0,0,0.0001
1857973608,0,1,0,0,0,0,2,17022,0,1409,1839,0,6,0,0,0,0.0001
222290345,1,1,0,0,0,0,1,17022,0,259,420,0,0,0,0,-1,0.0001
292559322,1,1,0,0,0,1,2,17025,0,1265,1947,1,2,0,0,0,0.0001
24604505,1,1,0,0,0,0,1,17029,0,954,2001,0,0,0,0,0,0.0001
81387499,1,1,0,0,4,3,1,17031,0,939,804,2,5,0,0,0,0.0001
148294757,1,1,0,1,0,0,1,17032,0,661,1748,1,2,0,0,0,0.0001
209048522,1,1,0,0,0,0,1,17038,0,553,182,1,11,0,0,0,0.0001
2149902227,1,1,0,0,0,0,2,17055,0,356,179,3,5,0,0,0,0.0001
412584500,1,1,0,0,0,1,1,17060,0,2033,2234,0,13,0,0,1,0.0001
125359666,1,1,0,0,0,0,1,17068,0,291,591,0,0,0,1,0,0.0001
308373336,1,1,0,0,0,0,2,17069,0,12971,937,0,3,0,0,0,0.0001
14722486,1,1,0,0,0,1,1,17073,0,386,1523,0,3,0,0,0,0.0001
484535292,1,1,0,0,0,1,3,17079,0,329,585,3,5,0,0,0,0.0001
155555466,1,1,0,0,0,0,2,17083,0,149,118,1,2,0,0,0,0.0001
175315245,1,1,0,0,0,1,1,17083,0,962,1513,0,0,0,0,0,0.0001
359440518,1,2,0,0,0,0,2,34167,0,574,483,0,2,0,0,0,0.0001
19233949,1,1,0,1,1,0,2,17085,0,7154,256,1,2,0,0,0,0.0001
457184003,1,1,0,0,1,1,2,17086,0,177,118,0,6,0,0,0,0.0001
2595865716,1,1,0,0,0,0,2,17103,0,1050,1599,0,3,0,1,0,0.0001
36271501,1,1,0,0,0,1,2,17104,0,539,927,0,0,0,0,0,0.0001
155049350,1,2,0,0,0,0,1,34231,0,607,519,3,4,0,0,0,0.0001
266236372,1,1,0,0,0,1,2,17117,0,267,302,0,2,0,0,1,0.0001
226516956,1,1,0,2,0,0,1,17122,0,917,346,6,10,0,0,0,0.0001
2211318686,1,1,0,0,0,0,1,17126,0,1213,1208,1,8,0,0,0,0.0001
397051626,1,1,0,0,0,0,1,17129,0,746,721,0,0,1,0,-1,0.0001
30233384,1,1,0,0,0,0,2,17135,0,627,459,1,2,0,0,0,0.0001
461818332,1,1,0,2,0,0,1,17136,0,496,634,0,8,0,0,0,0.0001
17925611,1,1,0,0,0,0,1,17137,0,592,594,2,2,0,0,-1,0.0001
407661988,1,1,0,0,0,0,1,17142,0,622,2000,0,1,0,0,0,0.0001
374712154,0,2,1,0,122,77,0,34294,0,95527,4548,1,6,0,0,0,0.0001
20301504,1,1,0,1,1,0,1,17151,1,8542,1494,1,13,0,0,0,0.0001
235049256,1,1,0,0,0,0,3,17152,0,1234,1994,2,4,0,0,0,0.0001
19911489,1,3,0,0,0,1,5,51471,0,1419,1999,0,5,0,0,0,0.0001
1436131861,0,1,0,2,2,1,2,17160,0,1415,1599,2,16,0,0,0,0.0001
15153648,1,1,0,1,0,0,2,17164,0,243,153,0,2,0,0,0,0.0001
1468401108,1,1,0,0,0,0,2,17167,0,273,408,1,4,0,0,0,0.0001
118552439,1,2,0,1,7,9,1,34335,0,1454836,352,1,8,1,0,0,0.0001
1216656577,1,1,0,0,0,0,1,17168,0,797,1053,1,3,0,0,0,0.0001
29577416,0,2,0,0,0,0,1,34345,0,803,640,1,2,0,0,0,0.0001
17289449,0,1,0,0,0,2,1,17177,0,457,1952,1,3,0,0,0,0.0001
36435132,0,1,0,0,0,0,2,17197,0,2403,2305,2,7,0,0,0,0.0001
48981053,1,3,0,0,1,4,3,51606,0,41862,705,1,4,0,0,0,0.0001
307047569,1,1,0,0,0,2,1,17205,0,5363,3486,1,12,0,0,0,0.0001
157144684,1,1,0,0,0,0,2,17206,0,419,280,0,1,0,0,0,0.0001
765035604,1,1,0,0,0,0,1,17206,0,939,782,1,1,1,0,-1,0.0001
118847454,1,1,0,1,0,0,1,17212,0,441,384,0,10,0,0,0,0.0001
53401994,1,1,0,1,0,0,2,17212,1,5986,1208,3,10,1,0,0,0.0001
15080202,1,5,0,0,0,1,3,86062,0,2657,1054,1,1,0,0,0,0.0001
271445418,1,1,1,2,101,8,0,17222,1,11408,298,2,4,0,0,0,0.0001
292604030,1,1,0,0,0,1,1,17227,0,389,379,0,2,0,0,0,0.0001
27284569,1,1,0,0,0,0,2,17246,0,174,1394,0,4,0,0,0,0.0001
18119854,1,2,0,0,0,0,1,34496,0,1411,1988,0,0,0,0,0,0.0001
53906520,1,1,0,0,0,0,1,17251,0,812,346,2,11,0,0,0,0.0001
112562263,1,1,1,0,28,9,0,17258,0,66749,67307,1,8,0,0,0,0.0001
51410043,1,2,0,0,0,0,1,34534,0,2015,2170,2,8,0,0,0,0.0001
119106683,0,1,1,0,697,694,0,17276,1,397749,754,1,3,0,0,0,0.0001
169890210,0,2,0,0,0,1,1,34554,0,734,1266,0,7,0,0,0,0.0001
177357958,1,1,0,0,0,4,2,17278,0,837,547,3,7,0,0,0,0.0001
176956930,1,2,0,2,2,2,3,34572,0,1479,1757,1,4,1,0,0,0.0001
753358988,1,1,0,1,0,1,3,17291,0,2075,2191,0,1,0,0,0,0.0001
542112461,1,1,0,0,0,0,2,17293,0,1726,1785,0,10,0,0,0,0.0001
21125018,1,1,0,2,0,0,1,17295,0,162,426,2,19,0,0,0,0.0001
21901872,1,1,0,0,0,0,2,17301,0,241,247,0,0,0,0,0,0.0001
68840271,1,1,0,0,0,0,1,17301,0,289,346,2,8,0,0,0,0.0001
19965226,1,2,0,0,1,0,2,34616,0,4408,2379,2,3,0,0,0,0.0001
1696846248,1,1,0,0,0,0,3,17316,0,168,58,0,1,0,0,-1,0.0001
1024416474,1,1,0,0,1,0,2,17319,0,647,602,0,0,0,0,0,0.0001
216199629,1,1,0,0,0,0,1,17324,0,664,667,0,1,0,0,0,0.0001
36226017,1,1,0,1,0,0,1,17336,0,386,900,2,11,0,0,0,0.0001
594739306,1,1,0,0,1,1,3,17337,0,1995,2082,1,5,0,0,0,0.0001
636415876,1,1,0,0,0,1,2,17341,0,2147,2134,1,6,0,0,0,0.0001
51962082,0,2,0,0,0,0,2,34685,0,1395,1974,3,8,0,0,0,0.0001
49259564,1,2,0,2,1,0,2,34686,0,17321,758,2,18,0,0,0,0.0001
6872652,1,1,0,0,1,0,1,17346,0,1039,1973,1,8,0,0,0,0.0001
1043529588,1,1,0,0,0,0,2,17351,0,477,855,1,2,0,0,0,0.0001
378241649,0,1,0,0,0,0,2,17364,0,140,107,2,12,0,0,0,0.0001
87562872,1,2,0,0,1,0,2,34731,0,2280,2174,1,4,0,0,0,0.0001
2526970626,1,1,0,0,2,0,2,17376,0,904,814,1,4,0,0,0,0.0001
301501289,1,1,0,0,0,0,1,17377,0,405,151,6,12,0,0,0,0.0001
593253537,1,1,0,0,0,0,1,17386,0,267,623,0,2,0,0,0,0.0001
235519831,1,1,0,0,0,0,2,17387,0,1128,1993,1,4,0,0,0,0.0001
191007877,1,1,0,1,0,0,1,17394,0,1682,2002,0,3,0,0,0,0.0001
42525672,1,1,0,0,0,0,2,17394,0,578,809,1,8,0,0,0,0.0001
16499261,0,2,0,0,0,0,2,34799,0,958,1992,0,2,0,0,0,0.0001
2163869204,1,1,0,1,1,1,2,17403,0,1323,1162,1,5,0,0,0,0.0001
16573162,1,1,0,0,0,0,1,17408,0,313,731,1,12,0,0,0,0.0001
491817984,1,1,0,0,0,0,1,17410,0,272,579,1,2,0,0,0,0.0001
404249705,1,2,0,0,0,1,1,34825,0,1818,636,1,5,0,0,0,0.0001
95443956,1,1,0,0,0,0,1,17419,0,353,537,0,5,0,0,1,0.0001
35222419,1,1,0,0,0,0,2,17428,0,2107,2215,0,2,0,0,0,0.0001
120514227,1,1,0,0,0,0,2,17429,0,849,1073,1,8,0,0,0,0.0001
64739098,1,1,0,1,0,0,1,17440,0,466,812,1,9,0,0,0,0.0001
144553035,1,1,0,1,0,0,1,17444,0,4207,511,1,10,1,0,0,0.0001
305781062,1,1,0,0,0,1,2,17463,0,556,723,1,6,0,1,0,0.0001
270561214,1,1,0,0,0,0,1,17464,0,527,383,1,8,0,0,0,0.0001
107273605,1,1,0,0,0,0,1,17466,0,305,1424,0,1,0,0,0,0.0001
31472786,1,1,0,0,0,0,1,17470,0,561,462,0,0,0,0,1,0.0001
593181922,1,1,0,0,0,0,1,17471,0,986,975,0,1,0,0,0,0.0001
167592087,1,1,0,0,11,5,1,17481,0,13059,3161,1,14,0,0,0,0.0001
231484040,1,1,0,1,0,0,3,17495,0,216,476,3,4,0,0,0,0.0001
86218417,1,1,0,2,0,0,1,17498,0,403,1426,1,3,0,1,0,0.0001
33332251,1,4,0,1,1,1,1,69997,0,7259,7247,1,8,0,0,0,0.0001
115785635,1,2,0,0,0,0,1,35007,0,1360,1997,1,12,0,1,1,0.0001
226475070,1,2,0,0,0,1,2,35016,1,5566,2914,2,4,0,0,0,0.0001
312261322,1,1,0,0,2,0,2,17509,0,2528,2243,0,1,0,0,0,0.0001
114260411,1,1,0,0,0,0,1,17518,0,363,510,4,6,0,0,0,0.0001
425445122,1,5,0,0,0,0,1,87605,0,1404,1337,0,1,0,1,0,0.0001
624485062,1,1,0,0,0,0,3,17532,0,212,611,0,9,0,1,1,0.0001
294450894,1,1,0,0,0,0,3,17538,0,66611,172,1,2,0,0,1,0.0001
26212879,1,1,0,0,0,0,2,17559,0,1084,976,0,0,0,0,0,0.0001
1183256310,1,1,0,1,0,0,1,17562,0,1045,1041,0,6,1,0,-1,0.0001
1482492223,0,1,0,0,0,0,2,17562,0,495,555,2,5,0,0,0,0.0001
291536737,1,2,0,0,0,0,2,35154,0,1387,1743,4,5,1,0,0,0.0001
27337177,1,1,0,0,0,0,1,17584,0,945,1457,2,2,0,0,0,0.0001
330216287,1,1,0,0,0,1,1,17593,0,658,48,0,1,0,0,0,0.0001
608804472,1,1,0,0,0,0,2,17595,0,999,1216,1,1,0,0,0,0.0001
2351339382,1,3,0,0,0,1,2,52806,0,1047,751,1,8,0,1,0,0.0001
86622558,1,3,0,0,2,2,1,52807,0,9267,4422,1,7,0,0,0,0.0001
15521334,1,1,0,1,0,0,1,17605,1,11778,1469,1,5,0,0,0,0.0001
546303962,1,1,0,0,0,0,2,17605,0,487,556,0,3,0,0,0,0.0001
810948,1,1,0,2,2,0,1,17607,0,8617,1197,3,16,0,0,0,0.0001
442186427,1,1,0,0,0,0,2,17621,0,1080,1078,1,5,0,0,0,0.0001
102793443,1,1,0,0,5,0,1,17623,1,6420,2258,1,8,0,0,0,0.0001
541312493,1,1,0,0,0,0,1,17625,0,1656,1891,0,1,1,0,0,0.0001
794437874,1,1,0,0,0,0,1,17625,0,293,814,0,0,0,0,0,0.0001
1607528220,1,1,0,0,0,0,2,17628,0,1172,1338,9,9,0,1,-1,0.0001
621148995,1,1,0,3,0,0,1,17635,0,424,314,1,8,0,0,0,0.0001
23553006,1,1,0,0,0,0,2,17639,0,333,346,1,1,0,0,0,0.0001
315794586,1,1,0,0,0,0,2,17643,0,218,209,1,1,0,0,0,0.0001
932558718,0,1,0,0,0,0,2,17648,0,2070,2276,1,7,0,0,0,0.0001
15382667,1,6,0,1,2,1,1,105890,0,9218,905,2,11,0,0,0,0.0001
51276248,1,1,0,1,14,4,1,17657,0,5487,629,4,17,0,0,0,0.0001
1357424546,1,3,0,0,0,0,3,53007,0,672,419,2,6,0,0,0,0.0001
2571457676,1,1,0,0,0,0,2,17672,0,807,465,0,1,0,0,0,0.0001
870287911,1,1,0,0,0,0,1,17672,0,978,1085,1,1,0,0,0,0.0001
606135759,1,1,0,0,0,0,1,17676,0,647,1996,2,4,0,1,-1,0.0001
169038548,1,1,0,0,2,0,2,17680,0,458,443,1,8,0,0,0,0.0001
35406370,1,1,0,0,0,0,2,17680,0,688,896,2,4,0,1,0,0.0001
735705336,1,1,0,0,0,1,1,17683,0,146,372,1,2,0,1,0,0.0001
17597438,1,1,0,0,0,0,2,17684,0,519,481,0,3,0,0,0,0.0001
2422285998,1,1,0,0,0,0,1,17689,0,423,383,0,1,0,0,0,0.0001
158170143,1,1,0,0,0,0,2,17711,0,1081,1986,2,4,0,0,0,0.0001
18641106,1,1,0,0,0,0,1,17711,0,194,633,0,0,0,0,0,0.0001
9722742,1,1,0,0,0,0,3,17713,0,2724,2339,0,3,0,0,0,0.0001
1206035390,1,1,0,0,0,0,1,17735,0,538,900,0,1,0,0,0,0.0001
115777637,1,1,0,0,0,1,3,17741,0,186,317,1,3,0,0,0,0.0001
288283415,1,2,1,0,25,14,1,35485,0,27874,27989,1,4,0,0,0,0.0001
59812246,1,1,0,1,1,0,2,17753,0,275,261,1,15,0,0,-1,0.0001
49293325,1,1,0,0,0,0,1,17757,0,286,353,1,3,1,0,-1,0.0001
250354314,1,1,0,1,1,0,1,17760,0,558,462,3,6,0,0,0,0.0001
88102183,1,1,0,1,0,1,1,17767,0,282,1069,3,12,0,0,0,0.0001
126729179,1,1,0,0,0,0,1,17773,0,433,555,0,3,0,0,0,0.0001
25300494,0,1,0,0,0,0,2,17774,0,1291,1828,0,2,0,0,0,0.0001
171637533,1,2,0,0,0,0,1,35550,0,959,1159,0,2,0,0,0,0.0001
39347295,1,1,0,1,1,0,1,17808,0,1440,1434,3,4,0,0,0,0.0001
46822887,1,12,0,1,109,61,1,213895,0,26269,1602,1,6,0,0,0,0.0001
32612452,0,1,0,0,0,1,2,17827,0,471,710,0,2,0,0,0,0.0001
15817213,1,3,0,1,4,1,1,53495,0,52882,2704,0,9,0,0,0,0.0001
264478693,1,1,0,0,0,0,2,17842,0,354,1127,1,2,0,0,0,0.0001
839374087,1,1,0,0,1,0,2,17849,0,492,178,0,3,0,0,0,0.0001
872237388,1,1,0,0,0,0,2,17849,0,491,975,0,0,0,0,0,0.0001
45018119,1,1,0,1,3,2,1,17855,0,1948,1938,4,10,0,0,0,0.0001
387516768,1,4,0,2,1,0,2,71461,0,2402,1717,0,5,0,0,0,0.0001
14940354,0,4,1,1,347,98,0,71468,1,151532,1609,3,17,0,0,0,0.0001
390099536,1,1,0,0,0,0,2,17869,0,132,143,0,0,1,0,-1,0.0001
1044160339,1,1,0,0,0,0,2,17878,0,143,276,0,0,0,0,0,0.0001
313094231,1,1,0,0,0,0,2,17884,0,147,355,0,0,0,0,0,0.0001
192620272,0,1,0,1,1,1,2,17885,0,624,573,1,3,0,0,0,0.0001
241760841,1,1,0,2,0,0,1,17898,0,515,468,1,4,0,0,0,0.0001
89786051,1,1,0,0,0,0,1,17904,0,1225,1076,0,1,1,0,-1,0.0001
59471660,1,1,0,0,0,1,4,17909,1,24269,4616,0,2,0,0,0,0.0001
280922341,1,1,0,0,0,1,3,17914,0,277,421,0,5,1,0,-1,0.0001
539464990,1,1,0,0,0,0,2,17920,0,334,249,0,4,0,0,-1,0.0001
690463,1,1,0,0,0,1,4,17920,0,411,319,0,1,0,0,0,0.0001
200468277,0,1,0,0,0,0,2,17921,0,714,689,4,8,0,0,0,0.0001
37191569,1,1,0,2,1,0,1,17926,0,208,45,0,2,0,0,0,0.0001
1177632823,0,1,0,0,1,1,10,17932,0,3465,3286,0,6,0,0,0,0.0001
1895019528,1,1,0,0,0,0,2,17940,0,1596,1924,0,0,0,0,0,0.0001
186314952,1,1,0,1,0,0,1,17943,0,618,875,0,3,0,0,0,0.0001
81672110,1,1,0,0,0,0,3,17953,0,364,371,1,1,0,0,0,0.0001
1312728277,0,2,0,0,0,0,1,35908,0,445,285,0,1,0,0,0,0.0001
875809039,1,1,0,0,0,0,2,17960,0,4559,4929,3,3,0,0,-1,0.0001
546170976,1,2,0,0,0,1,3,35924,0,2374,2339,0,3,0,0,-1,0.0001
20848139,1,1,1,1,61,6,1,17974,0,5234,1156,1,4,0,0,0,0.0001
111973640,1,1,0,1,0,0,1,17979,0,321,289,2,15,0,0,-1,0.0001
37425092,1,2,0,0,0,0,1,35980,0,702,371,1,7,0,0,0,0.0001
555906005,1,2,0,0,0,1,1,35981,0,3924,943,0,0,0,0,0,0.0001
234345503,1,1,0,0,0,0,1,17998,0,538,376,0,0,0,0,0,0.0001
901337576,1,1,0,0,0,0,2,18003,0,543,273,0,0,0,0,0,0.0001
118850495,1,1,0,0,0,1,2,18008,0,449,398,2,8,0,0,0,0.0001
841704092,1,1,0,1,1,1,3,18008,0,1002,858,4,16,0,0,0,0.0001
1491339596,1,1,0,0,0,0,1,18011,0,384,423,0,1,0,0,0,0.0001
807095,0,9,1,0,319,166,0,162159,1,14585798,968,1,10,0,0,0,0.0001
792579313,0,1,0,0,0,0,3,18020,0,353,194,1,2,0,0,0,0.0001
216299334,0,3,1,1,327,208,0,54072,1,4259340,901,2,7,0,0,0,0.0001
73545605,1,1,0,0,0,1,2,18026,0,883,1527,3,5,0,0,0,0.0001
8329172,1,1,0,1,0,0,1,18035,0,1360,1963,1,3,0,0,0,0.0001
194522832,1,1,0,0,0,0,1,18042,0,4488,230,2,5,0,2,0,0.0001
20883153,1,1,0,0,0,1,1,18054,0,2155,2223,2,2,0,1,0,0.0001
67251641,1,1,0,0,0,0,1,18061,0,1437,1019,1,9,0,0,0,0.0001
330519528,1,1,0,0,0,2,1,18064,0,921,1296,0,0,0,1,0,0.0001
52151517,1,1,0,0,2,3,1,18069,0,1030,1008,1,5,0,0,0,0.0001
10927162,1,1,0,0,0,0,2,18088,0,4218,758,1,6,0,1,0,0.0001
573730718,1,1,0,0,0,0,2,18093,0,698,2051,1,3,0,0,0,0.0001
78970329,1,1,0,0,0,0,1,18094,0,349,381,0,1,0,0,-1,0.0001
451003296,0,2,0,0,0,0,1,36188,0,709,1754,0,1,0,0,0,0.0001
591948005,1,1,0,1,0,0,1,18100,0,6975,813,3,17,0,0,0,0.0001
1242443736,1,1,0,1,1,0,1,18105,0,644,490,0,3,0,0,0,0.0001
